Episodes,Reward 1,Reward 2,Reward 3,mean,top,bottom,
262,196.25,123.07,194.06,171.12666666666667,212.7593633524848,129.49396998084853,
263,196.25,122.12,194.06,170.81,212.99099216471797,128.62900783528204,
264,196.25,122.21,194.06,170.84,212.96904817343966,128.71095182656035,
265,195.17,122.11,194.06,170.44666666666666,212.31112693230645,128.58220640102687,
266,195.17,122.05,193.81,170.34333333333333,212.17211449335917,128.5145521733075,
267,195.17,122.64,193.81,170.54,212.02818988579762,129.05181011420237,
268,195.17,121.71,193.81,170.23,212.2550544318505,128.20494556814947,
269,195.17,121.78,193.81,170.25333333333333,212.23797854242534,128.26868812424132,
270,195.17,122.54,193.8,170.50333333333333,212.04644628040717,128.9602203862595,
271,195.17,122.62,193.8,170.53,212.02693121183782,129.03306878816218,
272,195.17,122.48,193.78,170.47666666666666,212.04880918221826,128.90452415111506,
273,195.17,123.47,193.78,170.80666666666667,211.8073134095332,129.80601992380014,
274,195.17,123.05,193.78,170.66666666666666,211.90976588742518,129.42356744590813,
275,194.47,122.99,193.78,170.41333333333333,211.48459376363098,129.34207290303567,
276,194.47,122.88,193.78,170.37666666666667,211.51143338939568,129.24189994393765,
277,194.47,123.33,193.78,170.52666666666667,211.40163496430984,129.6516983690235,
278,196.07,122.01,193.78,170.62,212.73306329394717,128.50693670605284,
279,196.07,122.72,193.78,170.85666666666665,212.55996429806905,129.15336903526426,
280,196.07,122.73,192.44,170.41333333333333,211.74817860137966,129.078488065287,
281,196.07,122.33,192.44,170.28,211.84556387203233,128.71443612796767,
282,196.07,122.21,192.44,170.24,211.8747799321673,128.6052200678327,
283,196.07,122.1,192.44,170.20333333333332,211.90156151311731,128.50510515354932,
284,196.07,121.93,192.43,170.14333333333335,211.9369516659608,128.34971500070588,
285,196.07,121.57,192.43,170.02333333333334,212.02460156815374,128.02206509851294,
286,196.07,120.89,192.43,169.79666666666668,212.19016774092728,127.4031655924061,
287,196.07,120.79,192.43,169.76333333333332,212.21451627719642,127.31215038947022,
288,196.07,120.43,192.43,169.64333333333335,212.30217219860643,126.98449446806026,
289,196.07,120.47,192.43,169.65666666666667,212.29243256026044,127.0209007730729,
290,196.07,120.35,192.43,169.61666666666667,212.32165154353243,126.91168178980091,
291,196.07,120.01,192.43,169.50333333333333,212.40443976817173,126.60222689849493,
292,196.07,120.18,192.43,169.56,212.36304545239742,126.75695454760259,
293,196.07,120.0,192.43,169.5,212.40687474053547,126.59312525946453,
294,196.07,118.85,192.43,169.11666666666667,212.68690574488764,125.54642758844571,
295,196.07,119.2,192.43,169.23333333333335,212.6016770108746,125.86498965579209,
296,196.07,119.0,190.96,168.67666666666668,211.77372495761426,125.57960837571909,
297,196.07,119.07,190.96,168.7,211.7567149234588,125.64328507654119,
298,196.07,118.55,190.96,168.52666666666667,211.88307834168117,125.17025499165217,
299,196.07,118.33,190.96,168.45333333333332,211.9365419699247,124.97012469674196,
300,196.07,118.2,189.92,168.06333333333333,211.35559168668482,124.77107497998183,
301,196.07,118.13,189.92,168.04,211.37257089072835,124.70742910927163,
302,196.67,117.88,189.92,168.15666666666667,211.82814515472947,124.48518817860386,
303,196.67,117.93,189.92,168.17333333333332,211.81603069879566,124.53063596787099,
304,196.67,117.81,189.92,168.13333333333333,211.84510558444816,124.42156108221849,
305,196.67,117.84,189.92,168.14333333333332,211.83783680154238,124.44882986512427,
306,196.67,117.26,189.92,167.95,211.97837380599015,123.92162619400983,
307,196.67,117.13,189.92,167.90666666666667,212.00987554463077,123.80345778870256,
308,196.67,117.09,189.92,167.89333333333332,212.01956853795204,123.7670981287146,
309,196.67,117.54,189.92,168.04333333333332,211.91052646593906,124.17614020072759,
310,196.67,117.15,189.92,167.91333333333333,212.00502907451948,123.82163759214718,
311,196.67,116.94,190.01,167.87333333333333,212.10841255032278,123.63825411634387,
312,196.67,116.68,188.66,167.33666666666667,211.38906085056243,123.28427248277092,
313,196.67,116.29,188.66,167.20666666666665,211.48329970637883,122.93003362695447,
314,196.67,115.92,188.66,167.08333333333331,211.57271446336628,122.59395220330035,
315,195.87,115.43,188.66,166.65333333333334,211.1602814800366,122.14638518663007,
316,195.87,115.12,188.66,166.55,211.2353409967967,121.86465900320331,
317,195.87,114.69,188.66,166.40666666666667,211.33946352300907,121.47386981032426,
318,195.87,114.59,188.66,166.37333333333333,211.3636793348183,121.38298733184837,
319,195.87,113.72,188.66,166.08333333333334,211.57437677413972,120.59228989252696,
320,195.87,112.97,188.66,165.83333333333334,211.7560404980175,119.91062616864919,
321,195.87,113.14,188.8,165.93666666666667,211.79636829383966,120.07696503949367,
322,195.87,112.79,188.8,165.82,211.88117562546574,119.75882437453424,
323,195.87,113.1,188.91,165.96,211.8701851444753,120.04981485552472,
324,195.87,112.88,189.03,165.92666666666668,211.993553183267,119.85978015006634,
325,195.87,112.55,187.94,165.45333333333332,211.44021443363553,119.4664522330311,
326,195.87,113.41,188.01,165.76333333333332,211.27265692019114,120.2540097464755,
327,195.87,113.35,188.01,165.74333333333334,211.287168627842,120.19949803882467,
328,195.87,113.11,188.02,165.66666666666669,211.35099694886884,119.98233638446453,
329,195.87,112.48,188.06,165.47,211.5265315671947,119.41346843280532,
330,197.42,112.25,188.39,166.01999999999998,212.8045583499513,119.23544165004867,
331,197.42,112.1,188.01,165.84333333333333,212.62363296184503,119.06303370482162,
332,197.42,112.01,188.12,165.85,212.70810175412572,118.99189824587428,
333,197.42,111.5,188.22,165.71333333333334,212.88826452918494,118.53840213748174,
334,197.42,110.43,188.22,165.35666666666665,213.1464567199127,117.56687661342063,
335,197.42,110.14,188.22,165.26,213.21644690758478,117.3035530924152,
336,197.42,110.33,188.22,165.32333333333332,213.17059065633288,117.47607601033378,
337,197.42,110.07,188.49,165.32666666666665,213.38819632743935,117.26513700589396,
338,197.42,109.64,189.04,165.36666666666667,213.8089223256813,116.92441100765207,
339,197.42,109.83,189.04,165.43,213.7629711480683,117.09702885193174,
340,197.42,109.84,189.1,165.45333333333332,213.79521717471184,117.1114494919548,
341,197.42,110.84,189.26,165.84,213.64581972940113,118.03418027059887,
342,197.42,110.94,188.8,165.72,213.3562509020179,118.0837490979821,
343,197.42,110.73,187.58,165.24333333333334,212.7089422869045,117.77772437976219,
344,197.42,110.16,187.59,165.05666666666667,212.85196176287184,117.2613715704615,
345,197.42,109.66,187.87,164.98333333333332,213.13210313416346,116.83456353250317,
346,197.42,110.03,188.19,165.21333333333334,213.22581539095387,117.20085127571281,
347,197.42,109.81,188.33,165.18666666666667,213.35915293562869,117.01418039770465,
348,197.42,109.57,188.56,165.18333333333334,213.5491997406803,116.81746692598637,
349,197.42,109.45,188.73,165.2,213.67603428499487,116.72396571500511,
350,197.42,109.05,188.73,165.06666666666666,213.77271591450992,116.36061741882341,
351,197.42,108.63,188.91,164.98666666666665,213.97809891081863,115.99523442251468,
352,197.42,108.96,189.1,165.16,214.0080869635649,116.31191303643509,
353,197.42,108.74,189.24,165.13333333333333,214.1423542716599,116.12431239500674,
354,197.42,108.68,189.35,165.15,214.22063174649375,116.07936825350626,
355,197.42,108.64,189.35,165.13666666666666,214.2303142530228,116.0430190803105,
356,197.42,108.88,188.47,164.92333333333332,213.6641481945288,116.18251847213784,
357,197.42,109.45,188.72,165.19666666666666,213.67027426227824,116.72305907105508,
358,197.42,109.23,188.87,165.17333333333335,213.80992483945488,116.53674182721181,
359,196.1,108.53,188.93,164.52,213.14110961300656,115.89889038699344,
360,196.1,107.88,188.93,164.30333333333334,213.29870692445246,115.30795974221421,
361,196.1,107.36,188.93,164.13,213.4247958713696,114.83520412863037,
362,196.1,106.94,189.04,164.02666666666667,213.59103424392254,114.4622990894108,
363,196.1,107.68,189.04,164.27333333333334,213.41155606608316,115.13511060058352,
364,196.1,107.37,188.71,164.06,213.29383084831,114.82616915169002,
365,197.18,107.37,188.71,164.42000000000002,214.0079229248413,114.83207707515874,
366,197.18,107.38,188.96,164.50666666666666,214.15023758308377,114.86309575024956,
367,197.18,107.23,188.96,164.45666666666668,214.1865433338507,114.72678999948266,
368,197.18,108.11,188.96,164.75,213.9735644788144,115.52643552118559,
369,197.18,108.17,188.96,164.77,213.95904451196427,115.58095548803576,
370,197.18,107.82,188.97,164.65666666666667,214.04954098405514,115.26379234927819,
371,197.18,107.75,188.97,164.63333333333333,214.06648246762714,115.20018419903951,
372,197.18,107.24,188.99,164.47,214.20151616429968,114.73848383570032,
373,197.18,106.91,188.99,164.36,214.28139721602352,114.4386027839765,
374,197.18,107.35,188.99,164.50666666666666,214.17489024405398,114.83844308927934,
375,197.88,106.93,188.99,164.6,214.74109791378723,114.45890208621276,
376,196.3,106.68,188.99,163.99,213.7563149128002,114.22368508719981,
377,196.3,106.23,188.99,163.84,213.86542453592972,113.81457546407027,
378,196.3,106.95,188.99,164.08,213.69085264334814,114.4691473566519,
379,196.3,106.78,188.99,164.02333333333334,213.7320693194086,114.31459734725809,
380,196.3,106.62,190.33,164.41666666666669,214.55897647917266,114.2743568541607,
381,196.3,106.8,190.33,164.4766666666667,214.51523812242803,114.43809521090535,
382,196.3,106.22,190.33,164.28333333333333,214.65617555345563,113.91049111321105,
383,196.3,106.12,190.33,164.25,214.68047590495257,113.81952409504744,
384,196.3,105.67,190.34,164.10333333333335,214.79575124107706,113.41091542558965,
385,196.3,105.78,190.34,164.14000000000001,214.76901934661583,113.51098065338418,
386,196.3,106.3,190.34,164.31333333333333,214.6426541446987,113.98401252196797,
387,194.93,106.03,190.34,163.76666666666668,213.82072777396678,113.71260555936657,
388,194.93,106.16,190.34,163.81,213.7890846254711,113.83091537452891,
389,194.93,106.13,190.34,163.8,213.7963868694529,113.80361313054712,
390,193.22,105.84,190.34,163.13333333333333,212.77170693011158,113.49495973655507,
391,193.22,106.06,189.54,162.94,212.23387791602522,113.64612208397477,
392,193.22,105.58,189.54,162.78,212.35081399372012,113.20918600627988,
393,193.22,105.37,189.54,162.71,212.40197420107194,113.01802579892806,
394,191.83,105.55,189.54,162.30666666666667,211.4727162673142,113.14061706601913,
395,191.83,105.18,189.54,162.18333333333334,211.56294484793858,112.8037218187281,
396,191.83,105.02,191.01,162.62,212.5047481701572,112.73525182984282,
397,191.83,104.88,191.01,162.57333333333332,212.53890781550388,112.60775885116277,
398,191.83,105.13,191.01,162.65666666666667,212.47790845501768,112.83542487831565,
399,191.83,105.05,191.01,162.63,212.49742824730387,112.76257175269612,
400,191.83,105.11,192.05,162.99666666666667,213.12811122328537,112.86522211004797,
401,191.83,104.7,192.05,162.86,213.228157599817,112.49184240018303,
402,191.83,104.67,192.05,162.85000000000002,213.23547806660173,112.46452193339832,
403,191.83,104.52,192.05,162.8,213.27208040095041,112.32791959904962,
404,191.83,104.29,192.05,162.72333333333336,213.3282039816547,112.11846268501202,
405,191.83,104.08,192.05,162.65333333333334,213.3794472524316,111.92721941423508,
406,191.83,103.42,192.05,162.43333333333334,213.54049754084278,111.3261691258239,
407,191.83,103.42,192.05,162.43333333333334,213.54049754084278,111.3261691258239,
408,191.83,103.36,192.05,162.41333333333336,213.55513847681,111.27152818985671,
409,191.83,103.4,192.05,162.42666666666668,213.54537785281977,111.30795548051358,
410,191.83,103.5,192.05,162.46,213.52097629305575,111.39902370694426,
411,191.83,103.27,192.05,162.38333333333333,213.57709988096423,111.18956678570241,
412,191.83,102.84,193.44,162.70333333333335,214.55275023780138,110.85391642886533,
413,191.83,102.53,193.44,162.6,214.6283739895838,110.5716260104162,
414,191.83,102.3,193.44,162.52333333333334,214.68448202978493,110.36218463688175,
415,192.63,102.15,193.44,162.74,215.21404215419278,110.26595784580724,
416,192.63,102.12,193.44,162.73,215.2213621465475,110.23863785345249,
417,192.63,102.44,193.44,162.83666666666667,215.14328224570536,110.53005108762798,
418,192.63,101.96,193.44,162.67666666666668,215.2604021115106,110.09293122182277,
